Event_Date,Event_Type,Event_Pair,Event_ZScore,Price_T0,Price_T1,Price_Change,Price_Change_Pct,Volatility,Days_Forward
2015-07-10,Correlation Break,Midwest_vs_Non Salt,-4.469094770704983,2.77,2.798,0.028000000000000025,1.0108303249097481,0.05237393026524332,28
2015-07-10,Correlation Break,East_vs_Pacific,-2.014289567379817,2.77,2.798,0.028000000000000025,1.0108303249097481,0.05237393026524332,28
2015-07-10,Correlation Break,Midwest_vs_Pacific,-2.5033255241548034,2.77,2.798,0.028000000000000025,1.0108303249097481,0.05237393026524332,28
2015-07-10,Correlation Break,Total Lower 48_vs_Non Salt,-2.6358745725014314,2.77,2.798,0.028000000000000025,1.0108303249097481,0.05237393026524332,28
2015-07-10,Correlation Break,Midwest_vs_South Central,-2.409650871285486,2.77,2.798,0.028000000000000025,1.0108303249097481,0.05237393026524332,28
2015-07-17,Correlation Break,Total Lower 48_vs_Midwest,-4.312066342919247,2.87,2.801,-0.06899999999999995,-2.4041811846689876,0.0520421989945705,28
2015-07-17,Correlation Break,Midwest_vs_Mountain,-5.293775838419957,2.87,2.801,-0.06899999999999995,-2.4041811846689876,0.0520421989945705,28
2015-07-17,Correlation Break,Midwest_vs_Non Salt,-3.323162233814273,2.87,2.801,-0.06899999999999995,-2.4041811846689876,0.0520421989945705,28
2015-07-17,Correlation Break,East_vs_Mountain,-2.535865707113116,2.87,2.801,-0.06899999999999995,-2.4041811846689876,0.0520421989945705,28
2015-07-24,Correlation Break,Midwest_vs_Mountain,-2.9843283850341575,2.776,2.676,-0.09999999999999964,-3.6023054755043105,0.06143881974312793,28
2015-07-24,Correlation Break,Midwest_vs_Non Salt,-2.1572651736346034,2.776,2.676,-0.09999999999999964,-3.6023054755043105,0.06143881974312793,28
2015-07-24,Correlation Break,Total Lower 48_vs_Midwest,-3.0357746307158773,2.776,2.676,-0.09999999999999964,-3.6023054755043105,0.06143881974312793,28
2016-01-01,Correlation Break,Pacific_vs_South Central,-2.044547985103127,2.334,2.152,-0.18199999999999994,-7.7977720651242475,0.11372341514180427,28
2016-01-08,Correlation Break,Total Lower 48_vs_Mountain,-2.165531532456725,2.472,2.063,-0.4089999999999998,-16.54530744336569,0.11936365367305837,28
2016-01-08,Correlation Break,East_vs_Mountain,-2.019395478607943,2.472,2.063,-0.4089999999999998,-16.54530744336569,0.11936365367305837,28
2016-01-08,Correlation Break,Pacific_vs_South Central,-3.31062622162718,2.472,2.063,-0.4089999999999998,-16.54530744336569,0.11936365367305837,28
2016-01-08,Correlation Break,Pacific_vs_Non Salt,-2.9897926939236825,2.472,2.063,-0.4089999999999998,-16.54530744336569,0.11936365367305837,28
2016-01-08,Correlation Break,East_vs_Pacific,-2.170392896574749,2.472,2.063,-0.4089999999999998,-16.54530744336569,0.11936365367305837,28
2016-01-08,Correlation Break,Total Lower 48_vs_Pacific,-2.464917807949223,2.472,2.063,-0.4089999999999998,-16.54530744336569,0.11936365367305837,28
2016-01-08,Correlation Break,Midwest_vs_Mountain,-2.422869470315523,2.472,2.063,-0.4089999999999998,-16.54530744336569,0.11936365367305837,28
2016-01-15,Correlation Break,Total Lower 48_vs_Mountain,-3.0910107367952455,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-15,Correlation Break,Pacific_vs_Non Salt,-3.4646268923227335,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-15,Correlation Break,Mountain_vs_Non Salt,-2.0214704387839295,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-15,Correlation Break,East_vs_Mountain,-2.8699163351965056,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-15,Correlation Break,Pacific_vs_South Central,-3.8288374880874327,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-15,Correlation Break,Midwest_vs_Mountain,-3.675354238161444,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-15,Correlation Break,East_vs_Pacific,-2.3238693173004386,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-15,Correlation Break,Total Lower 48_vs_Pacific,-2.722037509593751,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-15,Correlation Break,Midwest_vs_Pacific,-2.137446978216803,2.1,1.966,-0.13400000000000012,-6.380952380952386,0.07954094483196632,28
2016-01-22,Correlation Break,Mountain_vs_Non Salt,-2.3847396002801804,2.139,1.804,-0.33499999999999974,-15.661524076671332,0.12639061968591161,28
2016-01-22,Correlation Break,Total Lower 48_vs_Pacific,-2.3129039070117132,2.139,1.804,-0.33499999999999974,-15.661524076671332,0.12639061968591161,28
2016-01-22,Correlation Break,Pacific_vs_South Central,-3.5869417286439775,2.139,1.804,-0.33499999999999974,-15.661524076671332,0.12639061968591161,28
2016-01-22,Correlation Break,Midwest_vs_Mountain,-4.258521970291916,2.139,1.804,-0.33499999999999974,-15.661524076671332,0.12639061968591161,28
2016-01-22,Correlation Break,Total Lower 48_vs_Mountain,-3.3635038157697386,2.139,1.804,-0.33499999999999974,-15.661524076671332,0.12639061968591161,28
2016-01-22,Correlation Break,Pacific_vs_Non Salt,-3.2030366927911174,2.139,1.804,-0.33499999999999974,-15.661524076671332,0.12639061968591161,28
2016-01-22,Correlation Break,East_vs_Mountain,-2.890738251014254,2.139,1.804,-0.33499999999999974,-15.661524076671332,0.12639061968591161,28
2016-01-29,Correlation Break,Pacific_vs_Non Salt,-2.6390631604941306,2.298,1.791,-0.5070000000000001,-22.062663185378597,0.14612436883980431,28
2016-01-29,Correlation Break,Pacific_vs_South Central,-3.0157442628222366,2.298,1.791,-0.5070000000000001,-22.062663185378597,0.14612436883980431,28
2016-01-29,Correlation Break,Total Lower 48_vs_Mountain,-3.0394384012237095,2.298,1.791,-0.5070000000000001,-22.062663185378597,0.14612436883980431,28
2016-01-29,Correlation Break,East_vs_Mountain,-2.3248809502198684,2.298,1.791,-0.5070000000000001,-22.062663185378597,0.14612436883980431,28
2016-01-29,Correlation Break,Midwest_vs_Mountain,-4.095091337188789,2.298,1.791,-0.5070000000000001,-22.062663185378597,0.14612436883980431,28
2016-01-29,Correlation Break,Mountain_vs_Non Salt,-2.3927926079543913,2.298,1.791,-0.5070000000000001,-22.062663185378597,0.14612436883980431,28
2016-02-05,Correlation Break,Midwest_vs_Mountain,-3.551105446011504,2.063,1.666,-0.39700000000000024,-19.243819680077568,0.1476723001280478,28
2016-02-05,Correlation Break,Total Lower 48_vs_Mountain,-2.5410620598982283,2.063,1.666,-0.39700000000000024,-19.243819680077568,0.1476723001280478,28
2016-02-05,Correlation Break,Pacific_vs_Non Salt,-2.001644198951821,2.063,1.666,-0.39700000000000024,-19.243819680077568,0.1476723001280478,28
2016-02-05,Correlation Break,Pacific_vs_South Central,-2.430862174901745,2.063,1.666,-0.39700000000000024,-19.243819680077568,0.1476723001280478,28
2016-02-05,Correlation Break,Mountain_vs_Non Salt,-2.230009632837401,2.063,1.666,-0.39700000000000024,-19.243819680077568,0.1476723001280478,28
2016-02-12,Correlation Break,Midwest_vs_Mountain,-2.587361057722585,1.966,1.822,-0.1439999999999999,-7.324516785350962,0.09613645830130531,28
2016-03-11,Ratio Deviation,East/Total Lower 48,-2.1382222081175017,1.822,1.99,0.16799999999999993,9.22063666300768,0.07153010039946743,28
2016-03-18,Ratio Deviation,South Central/Total Lower 48,2.0403570409165828,1.907,1.902,-0.0050000000000001155,-0.2621919244887318,0.07212698961955187,28
2016-03-18,Ratio Deviation,East/Total Lower 48,-2.152551118375393,1.907,1.902,-0.0050000000000001155,-0.2621919244887318,0.07212698961955187,28
2016-03-25,Ratio Deviation,East/Total Lower 48,-2.312284061432711,1.848,2.063,0.21500000000000008,11.634199134199138,0.07309849845373351,28
2016-03-25,Ratio Deviation,South Central/Total Lower 48,2.186981394730101,1.848,2.063,0.21500000000000008,11.634199134199138,0.07309849845373351,28
2016-04-01,Ratio Deviation,South Central/Total Lower 48,2.3197468175728617,1.956,2.178,0.22199999999999998,11.34969325153374,0.07440865285064381,28
2016-04-01,Ratio Deviation,East/Total Lower 48,-2.4229175587270606,1.956,2.178,0.22199999999999998,11.34969325153374,0.07440865285064381,28
2016-04-08,Ratio Deviation,South Central/Total Lower 48,2.497611076453802,1.99,2.101,0.11099999999999999,5.57788944723618,0.07357749397096656,28
2016-04-08,Ratio Deviation,East/Total Lower 48,-2.6657684088127716,1.99,2.101,0.11099999999999999,5.57788944723618,0.07357749397096656,28
2016-04-15,Ratio Deviation,South Central/Total Lower 48,2.588186105300511,1.902,2.096,0.19400000000000017,10.199789695057843,0.07114595996293548,28
2016-04-15,Ratio Deviation,East/Total Lower 48,-2.8561727214794668,1.902,2.096,0.19400000000000017,10.199789695057843,0.07114595996293548,28
2016-04-22,Ratio Deviation,South Central/Total Lower 48,2.477312656111585,2.14,2.062,-0.07800000000000029,-3.644859813084125,0.05518436631614324,28
2016-04-22,Ratio Deviation,East/Total Lower 48,-2.623439109348776,2.14,2.062,-0.07800000000000029,-3.644859813084125,0.05518436631614324,28
2016-04-29,Ratio Deviation,East/Total Lower 48,-2.3966109803954585,2.178,2.169,-0.008999999999999897,-0.413223140495863,0.0663254242712544,28
2016-04-29,Ratio Deviation,South Central/Total Lower 48,2.387178099547342,2.178,2.169,-0.008999999999999897,-0.413223140495863,0.0663254242712544,28
2016-05-06,Ratio Deviation,East/Total Lower 48,-2.301228323096015,2.101,2.398,0.29700000000000015,14.136125654450268,0.13228933264805412,28
2016-05-06,Ratio Deviation,South Central/Total Lower 48,2.2963459383973945,2.101,2.398,0.29700000000000015,14.136125654450268,0.13228933264805412,28
2016-05-13,Ratio Deviation,East/Total Lower 48,-2.1318237336929715,2.096,2.556,0.45999999999999996,21.94656488549618,0.21284762755105482,28
2016-05-13,Ratio Deviation,South Central/Total Lower 48,2.1309876051892376,2.096,2.556,0.45999999999999996,21.94656488549618,0.21284762755105482,28
2016-05-20,Correlation Break,East_vs_Mountain,-2.374266360734629,2.062,2.623,0.5610000000000004,27.20659553831234,0.23470316520570356,28
2016-05-27,Correlation Break,Midwest_vs_Mountain,-2.8350762479718776,2.169,2.662,0.4929999999999999,22.729368372521893,0.18326944183820804,28
2016-05-27,Correlation Break,East_vs_Non Salt,-2.215494284253403,2.169,2.662,0.4929999999999999,22.729368372521893,0.18326944183820804,28
2016-05-27,Correlation Break,Total Lower 48_vs_Non Salt,-2.125227255499083,2.169,2.662,0.4929999999999999,22.729368372521893,0.18326944183820804,28
2016-05-27,Correlation Break,East_vs_Mountain,-3.3643046678498925,2.169,2.662,0.4929999999999999,22.729368372521893,0.18326944183820804,28
2016-06-03,Correlation Break,Midwest_vs_Mountain,-4.267952213148952,2.398,2.987,0.589,24.562135112593825,0.16108193715060187,28
2016-06-03,Correlation Break,East_vs_South Central,-2.634934964067963,2.398,2.987,0.589,24.562135112593825,0.16108193715060187,28
2016-06-03,Correlation Break,East_vs_Mountain,-4.858280082124259,2.398,2.987,0.589,24.562135112593825,0.16108193715060187,28
2016-06-03,Correlation Break,Total Lower 48_vs_Non Salt,-2.9683098502117784,2.398,2.987,0.589,24.562135112593825,0.16108193715060187,28
2016-06-03,Correlation Break,Midwest_vs_South Central,-2.51240970039765,2.398,2.987,0.589,24.562135112593825,0.16108193715060187,28
2016-06-03,Correlation Break,Total Lower 48_vs_South Central,-2.515338710820068,2.398,2.987,0.589,24.562135112593825,0.16108193715060187,28
2016-06-03,Correlation Break,East_vs_Non Salt,-3.0810215377710044,2.398,2.987,0.589,24.562135112593825,0.16108193715060187,28
2016-06-03,Correlation Break,Midwest_vs_Non Salt,-2.442315111251978,2.398,2.987,0.589,24.562135112593825,0.16108193715060187,28
2016-06-10,Correlation Break,Total Lower 48_vs_East,-2.4386617738600083,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,East_vs_South Central,-3.3139150444468077,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,Midwest_vs_Mountain,-6.174121896619011,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,Total Lower 48_vs_South Central,-3.079606177650924,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,Total Lower 48_vs_Mountain,-2.880458436127708,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,East_vs_Mountain,-6.722085531897647,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,Midwest_vs_South Central,-3.2203088144486482,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,East_vs_Non Salt,-4.093010362007832,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,Midwest_vs_Non Salt,-3.3433844399362793,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-10,Correlation Break,Total Lower 48_vs_Non Salt,-3.9450136469060766,2.556,2.801,0.2450000000000001,9.585289514866984,0.13006752325642476,28
2016-06-17,Correlation Break,Total Lower 48_vs_Non Salt,-4.897880464268591,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,Total Lower 48_vs_Mountain,-4.304694967794343,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,East_vs_Mountain,-8.639772403348637,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,Midwest_vs_Mountain,-8.212244922953394,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,East_vs_South Central,-4.0490517585968515,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,East_vs_Non Salt,-5.194523737659704,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,Total Lower 48_vs_Midwest,-2.483108096563065,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,Total Lower 48_vs_South Central,-3.630616952311516,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,Midwest_vs_Non Salt,-4.386730128045539,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,Midwest_vs_South Central,-4.013623687356833,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,Total Lower 48_vs_East,-3.3779765499819643,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-17,Correlation Break,East_vs_Pacific,-2.188021401937654,2.623,2.756,0.13299999999999956,5.070529927563841,0.09716225773933172,28
2016-06-24,Correlation Break,Midwest_vs_South Central,-4.86940622737928,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,East_vs_South Central,-4.822699557059666,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,East_vs_Pacific,-2.9396816455668455,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,Total Lower 48_vs_East,-4.600121043547386,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,Total Lower 48_vs_Midwest,-3.707843019295601,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,Total Lower 48_vs_Non Salt,-5.773112766519132,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,Midwest_vs_Non Salt,-5.524996353885904,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,Midwest_vs_Mountain,-9.566771632446708,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,Midwest_vs_Pacific,-2.5664143483362025,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,East_vs_Non Salt,-6.323670080217959,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,Total Lower 48_vs_South Central,-4.158945912313019,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,East_vs_Mountain,-9.782224306624888,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-06-24,Correlation Break,Total Lower 48_vs_Mountain,-5.429831626389561,2.662,2.777,0.11500000000000021,4.32006010518408,0.09345458651270006,28
2016-07-01,Correlation Break,Midwest_vs_Pacific,-2.894008228178742,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,Total Lower 48_vs_Mountain,-4.973078068186682,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,Midwest_vs_Mountain,-8.964613017564163,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,Total Lower 48_vs_Midwest,-5.1058724979923245,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,East_vs_Non Salt,-7.018655226274624,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,Total Lower 48_vs_Non Salt,-5.9762141566417135,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,Midwest_vs_Non Salt,-6.2968074455354905,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,Total Lower 48_vs_East,-6.068494770062683,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,East_vs_South Central,-5.488758819544911,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,Midwest_vs_South Central,-5.589495244897302,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,Total Lower 48_vs_South Central,-4.522820994455931,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,East_vs_Mountain,-8.966688235403293,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-01,Correlation Break,East_vs_Pacific,-3.246343535240925,2.987,2.876,-0.11100000000000021,-3.7161031134918048,0.0856394965925383,28
2016-07-08,Correlation Break,Total Lower 48_vs_Mountain,-3.35242989225188,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,East_vs_Non Salt,-6.725319612606782,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,Total Lower 48_vs_South Central,-4.264764086588775,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,East_vs_Mountain,-6.95525691032041,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,Midwest_vs_Mountain,-7.039838699215805,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,Total Lower 48_vs_Non Salt,-5.185537089337307,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,Midwest_vs_Non Salt,-6.181122875244153,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,Midwest_vs_Pacific,-2.6128071339707644,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,Midwest_vs_South Central,-5.650475599962634,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,East_vs_Pacific,-2.8934897048668238,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,Total Lower 48_vs_Midwest,-6.043639144824001,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,East_vs_South Central,-5.4890997954868785,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-08,Correlation Break,Total Lower 48_vs_East,-6.923449087287017,2.801,2.772,-0.02900000000000036,-1.035344519814365,0.060763867709746865,28
2016-07-15,Correlation Break,Total Lower 48_vs_Non Salt,-4.009721511863765,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,Midwest_vs_South Central,-5.043485139856708,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,Total Lower 48_vs_East,-6.428347868276135,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,East_vs_Mountain,-4.6574214854488485,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,Total Lower 48_vs_South Central,-3.63666529681158,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,East_vs_Non Salt,-5.632499339086244,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,Midwest_vs_Mountain,-4.849405832527964,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,East_vs_Pacific,-2.1431992232159356,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,Total Lower 48_vs_Midwest,-5.784829765634023,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,Midwest_vs_Non Salt,-5.288057703452077,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-15,Correlation Break,East_vs_South Central,-4.868627566822387,2.756,2.586,-0.16999999999999993,-6.168359941944845,0.09375921542008803,28
2016-07-22,Correlation Break,Midwest_vs_Mountain,-3.1300593666002743,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,Midwest_vs_Non Salt,-4.039523397309842,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,East_vs_Mountain,-2.8670387572899694,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,Total Lower 48_vs_Non Salt,-2.896938764546167,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,Total Lower 48_vs_Midwest,-4.5575651863431865,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,Midwest_vs_South Central,-4.135565844012094,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,Total Lower 48_vs_East,-4.932768439697929,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,East_vs_Non Salt,-4.2318670295116165,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,East_vs_South Central,-3.9844353893294424,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-22,Correlation Break,Total Lower 48_vs_South Central,-3.031033845755337,2.777,2.584,-0.19300000000000006,-6.949945984875767,0.10539619131096312,28
2016-07-29,Correlation Break,Total Lower 48_vs_East,-3.735845462052921,2.876,2.871,-0.004999999999999893,-0.17385257301807697,0.1106487578739482,28
2016-07-29,Correlation Break,East_vs_Non Salt,-3.268155284176426,2.876,2.871,-0.004999999999999893,-0.17385257301807697,0.1106487578739482,28
2016-07-29,Correlation Break,Total Lower 48_vs_Midwest,-3.254535013571173,2.876,2.871,-0.004999999999999893,-0.17385257301807697,0.1106487578739482,28
2016-07-29,Correlation Break,Midwest_vs_Non Salt,-3.033515398140971,2.876,2.871,-0.004999999999999893,-0.17385257301807697,0.1106487578739482,28
2016-07-29,Correlation Break,Total Lower 48_vs_South Central,-2.723672544950466,2.876,2.871,-0.004999999999999893,-0.17385257301807697,0.1106487578739482,28
2016-07-29,Correlation Break,Total Lower 48_vs_Non Salt,-2.2244632643466793,2.876,2.871,-0.004999999999999893,-0.17385257301807697,0.1106487578739482,28
2016-07-29,Correlation Break,East_vs_South Central,-3.3791318577516516,2.876,2.871,-0.004999999999999893,-0.17385257301807697,0.1106487578739482,28
2016-07-29,Correlation Break,Midwest_vs_South Central,-3.4095915005309068,2.876,2.871,-0.004999999999999893,-0.17385257301807697,0.1106487578739482,28
2016-08-05,Correlation Break,Midwest_vs_South Central,-3.072448216671378,2.772,2.792,0.020000000000000018,0.7215007215007222,0.1138807019899082,28
2016-08-05,Correlation Break,Total Lower 48_vs_South Central,-2.7820282463916572,2.772,2.792,0.020000000000000018,0.7215007215007222,0.1138807019899082,28
2016-08-05,Correlation Break,East_vs_Non Salt,-2.614199074922061,2.772,2.792,0.020000000000000018,0.7215007215007222,0.1138807019899082,28
2016-08-05,Correlation Break,Midwest_vs_Non Salt,-2.376843397940877,2.772,2.792,0.020000000000000018,0.7215007215007222,0.1138807019899082,28
2016-08-05,Correlation Break,East_vs_South Central,-3.101656384931721,2.772,2.792,0.020000000000000018,0.7215007215007222,0.1138807019899082,28
2016-08-05,Correlation Break,Total Lower 48_vs_East,-2.7802326564010604,2.772,2.792,0.020000000000000018,0.7215007215007222,0.1138807019899082,28
2016-08-05,Correlation Break,Total Lower 48_vs_Midwest,-2.3154887840621896,2.772,2.792,0.020000000000000018,0.7215007215007222,0.1138807019899082,28
2016-08-12,Correlation Break,Midwest_vs_South Central,-2.880202513252805,2.586,2.797,0.2110000000000003,8.159319412219656,0.09769388536697289,28
2016-08-12,Correlation Break,East_vs_South Central,-2.965653524283576,2.586,2.797,0.2110000000000003,8.159319412219656,0.09769388536697289,28
2016-08-12,Correlation Break,East_vs_Non Salt,-2.199434854799975,2.586,2.797,0.2110000000000003,8.159319412219656,0.09769388536697289,28
2016-08-12,Correlation Break,Total Lower 48_vs_East,-2.0287022995472066,2.586,2.797,0.2110000000000003,8.159319412219656,0.09769388536697289,28
2016-08-12,Correlation Break,Total Lower 48_vs_South Central,-2.9985408481549256,2.586,2.797,0.2110000000000003,8.159319412219656,0.09769388536697289,28
2016-08-19,Correlation Break,East_vs_Non Salt,-2.0980415761111395,2.584,2.948,0.3639999999999999,14.086687306501544,0.0918483127450502,28
2016-08-19,Correlation Break,Midwest_vs_South Central,-3.0056071376954487,2.584,2.948,0.3639999999999999,14.086687306501544,0.0918483127450502,28
2016-08-19,Correlation Break,East_vs_Salt,-2.434638905049445,2.584,2.948,0.3639999999999999,14.086687306501544,0.0918483127450502,28
2016-08-19,Correlation Break,East_vs_South Central,-3.191653292038767,2.584,2.948,0.3639999999999999,14.086687306501544,0.0918483127450502,28
2016-08-19,Correlation Break,Total Lower 48_vs_Salt,-2.0685024736861757,2.584,2.948,0.3639999999999999,14.086687306501544,0.0918483127450502,28
2016-08-19,Correlation Break,Midwest_vs_Salt,-2.3467374106157273,2.584,2.948,0.3639999999999999,14.086687306501544,0.0918483127450502,28
2016-08-19,Correlation Break,Total Lower 48_vs_South Central,-3.558820542675625,2.584,2.948,0.3639999999999999,14.086687306501544,0.0918483127450502,28
